Student ID,First Name,Last Name,Email,Gender,Major,University
93351011,Marguerite,Deny,marguerite.deny@gmail.com,Female,"Electrical, mechanical, and precision technologies and production",St. John Fisher College
43115997,Mignon,Charmine,mignon.charmine@gmail.com,Male,Miscellaneous engineering,Drexel University
27230944,Mignon,Gert,mignon.gert@gmail.com,Male,Engineering and industrial management,"California State University, Fresno"
69345396,Dennie,Lissi,dennie.lissi@gmail.com,Female,Soil science,"Pennsylvania State University, University Park"
71727448,Zsa Zsa,Bevin,zsazsa.bevin@gmail.com,Female,Biomedical engineering,University of Pennsylvania
7925375,Carilyn,Hutchison,carilyn.hutchison@gmail.com,Female,Science and computer teacher education,College of William & Mary
35583326,Chere,Dex,chere.dex@gmail.com,Female,Agricultural economics,Boston University
9739391,Elyssa,Weinreb,elyssa.weinreb@gmail.com,Female,Educational administration and supervision,University of Oklahoma
28075523,Darci,Florina,darci.florina@gmail.com,Female,Cosmetology services and culinary arts,Lesley University
44206216,Aryn,Land,aryn.land@gmail.com,Female,Aerospace engineering,Virginia Tech
68558718,Lucy,Talia,lucy.talia@gmail.com,Male,Social science or history teacher education,Suffolk University
82861598,Jinny,Izaak,jinny.izaak@gmail.com,Male,Film video and photographic arts,University of Idaho
47408046,Rosanne,Girardo,rosanne.girardo@gmail.com,Female,Miscellaneous fine arts,Florida State University
23130426,Rhoda,Mendez,rhoda.mendez@gmail.com,Male,Miscellaneous education,University of Iowa
27459095,Jasmina,Wilkinson,jasmina.wilkinson@gmail.com,Male,Geology and earth science,University of Iowa
66488494,Sarette,Rheingold,sarette.rheingold@gmail.com,Male,Sociology,Northeastern University
82586453,Maurene,Damarra,maurene.damarra@gmail.com,Male,Agriculture production and management,University of Central Florida
89761157,Bertine,Phi,bertine.phi@gmail.com,Male,Neuroscience,Brown University
61644620,Annice,Fadiman,annice.fadiman@gmail.com,Female,Construction services,University of New Mexico
30544884,Ottilie,Suk,ottilie.suk@gmail.com,Male,Studio arts,Duke University
6799633,Merle,Voletta,merle.voletta@gmail.com,Male,Environmental science,College of William & Mary
33854884,Alie,Tufts,alie.tufts@gmail.com,Male,Treatment therapy professions,University of Alabama
31400207,Clementine,Girardo,clementine.girardo@gmail.com,Male,Mathematics teacher education,Stanford University
62319911,Rori,Jena,rori.jena@gmail.com,Female,Construction services,Georgetown University
9766060,Ardenia,Judye,ardenia.judye@gmail.com,Male,Language and drama education,University of Houston
9526718,Shannah,Matthew,shannah.matthew@gmail.com,Male,Film video and photographic arts,Princeton University
55278323,Zsa Zsa,Bord,zsazsa.bord@gmail.com,Female,Actuarial science,"University of Colorado, Boulder"
44758128,Tera,Ricki,tera.ricki@gmail.com,Female,Hospitality management,University of Washington
3958057,Suzette,Fontana,suzette.fontana@gmail.com,Male,General education,Florida Institute of Technology
35382047,Laurene,Karl,laurene.karl@gmail.com,Female,Composition and rhetoric,"University of Massachusetts, Dartmouth"
11762712,Jacenta,Durware,jacenta.durware@gmail.com,Female,Aerospace engineering,University of Maine
46342448,Liana,Thema,liana.thema@gmail.com,Male,Chemistry,"University of California, Riverside"
39139238,Shaylyn,Maurine,shaylyn.maurine@gmail.com,Female,Community and public health,Mercer University
39376839,Robinia,Blase,robinia.blase@gmail.com,Male,Philosophy and religious studies,"Pennsylvania State University, University Park"
72270073,Cam,Prouty,cam.prouty@gmail.com,Male,"Nuclear, industrial radiology, and biological technologies","University of North Carolina, Charlotte"
16603603,Tracey,Gordon,tracey.gordon@gmail.com,Female,Educational administration and supervision,Montclair State University
46598841,Gertrud,Hanshaw,gertrud.hanshaw@gmail.com,Male,Geological and geophysical engineering,Emory University
67739951,Christian,Merriott,christian.merriott@gmail.com,Male,Language and drama education,University of Iowa
46180355,Leia,Nisbet,leia.nisbet@gmail.com,Male,Visual and performing arts,University of Oregon
84240694,Annaliese,Forrer,annaliese.forrer@gmail.com,Female,Human services and community organization,"University of Missouri, Kansas City"
84968525,Renie,Lewes,renie.lewes@gmail.com,Male,Genetics,Pepperdine University
45761739,Henriette,Koehler,henriette.koehler@gmail.com,Female,Food science,North Dakota State University
79145295,Amalie,Grobe,amalie.grobe@gmail.com,Male,Statistics and decision science,"Ohio State University, Columbus"
7082061,Sashenka,Vorster,sashenka.vorster@gmail.com,Female,Mass media,"University of North Carolina, Charlotte"
62338480,Almeta,Carri,almeta.carri@gmail.com,Male,Clinical psychology,"Arizona State University, Tempe"
81996706,Oralee,Louanna,oralee.louanna@gmail.com,Female,Philosophy and religious studies,"California State University, Fresno"
42810979,Loree,Judye,loree.judye@gmail.com,Female,Language and drama education,University of Central Florida
63071074,Ofilia,Raffo,ofilia.raffo@gmail.com,Male,Pre-law and legal studies,Benedictine University
20594864,Candi,Imelida,candi.imelida@gmail.com,Female,Agricultural economics,University of Southern California
11959427,Ronna,Fitzsimmons,ronna.fitzsimmons@gmail.com,Female,Naval architecture and marine engineering,Utah State University
62487778,Michaelina,Seumas,michaelina.seumas@gmail.com,Female,Nuclear engineering,Tufts University
30251849,Charlena,Kevon,charlena.kevon@gmail.com,Male,Interdisciplinary social sciences,Illinois State University
66433902,Shaine,Zaslow,shaine.zaslow@gmail.com,Female,Science and computer teacher education,Drexel University
82068877,Tani,Constancy,tani.constancy@gmail.com,Male,Physical fitness parks recreation and leisure,Carnegie Mellon University
50530221,Constance,Girardo,constance.girardo@gmail.com,Female,General education,University of Dayton
8317131,Valera,Wildermuth,valera.wildermuth@gmail.com,Female,Industrial and manufacturing engineering,University of Houston
73101443,Lita,Israeli,lita.israeli@gmail.com,Male,Biochemical sciences,Biola University
26070549,Lenna,Harriman,lenna.harriman@gmail.com,Male,Family and consumer sciences,"University of Alaska, Fairbanks"
22263009,Randa,Gavrila,randa.gavrila@gmail.com,Male,"Electrical, mechanical, and precision technologies and production","University of California, Riverside"
73883676,Georgetta,Pernick,georgetta.pernick@gmail.com,Male,Engineering and industrial management,American University
27006271,Maurene,Sacken,maurene.sacken@gmail.com,Male,Agricultural economics,South Dakota State University
69779100,Daryl,Jillane,daryl.jillane@gmail.com,Male,Linguistics and comparative language and literature,Brown University
30036689,Rochette,Merna,rochette.merna@gmail.com,Male,International business,"Purdue University, West Lafayette"
48387757,Jemie,Pond,jemie.pond@gmail.com,Male,Physiology,University of Pittsburgh
90140455,Esmeralda,Chauncey,esmeralda.chauncey@gmail.com,Male,Theology and religious vocations,Texas Christian University
59959071,Kore,Linskey,kore.linskey@gmail.com,Female,Engineering mechanics physics and science,"University of California, San Diego"
35393977,Deane,Dyche,deane.dyche@gmail.com,Male,English language and literature,Clemson University
64708746,Hollie,Skurnik,hollie.skurnik@gmail.com,Male,Educational administration and supervision,Tulane University
58063008,Barbara,Kimmie,barbara.kimmie@gmail.com,Female,Fine arts,Howard University
83899977,Darci,Valoniah,darci.valoniah@gmail.com,Male,General medical and health services,Auburn University
95388719,Kelly,Wareing,kelly.wareing@gmail.com,Male,Library science,University of Florida
17345036,Selma,Docilla,selma.docilla@gmail.com,Female,Cosmetology services and culinary arts,"University of California, Santa Cruz"
18865618,Mary,Ackerley,mary.ackerley@gmail.com,Female,Chemistry,Florida Institute of Technology
32983974,Gertrud,Bronk,gertrud.bronk@gmail.com,Male,Biology,University of South Carolina
36850846,Shauna,Whiffen,shauna.whiffen@gmail.com,Female,"Electrical, mechanical, and precision technologies and production","University of Maryland, College Park"
98000694,Larine,Elvyn,larine.elvyn@gmail.com,Male,Environmental science,Suffolk University
65438504,Molli,Westphal,molli.westphal@gmail.com,Female,Geosciences,Columbia University
70049326,Correy,Ackerley,correy.ackerley@gmail.com,Male,Communication disorders sciences and services,University of St. Thomas
86757711,Florencia,Dichy,florencia.dichy@gmail.com,Male,"Nuclear, industrial radiology, and biological technologies",Old Dominion University
66512075,Melina,Himelman,melina.himelman@gmail.com,Female,Geological and geophysical engineering,University of Alabama
37188305,Henriette,Tyson,henriette.tyson@gmail.com,Female,Nuclear engineering,University of South Carolina
34364589,Taffy,Rheingold,taffy.rheingold@gmail.com,Male,Family and consumer sciences,Wake Forest University
97886870,Sidoney,Thunell,sidoney.thunell@gmail.com,Female,Biochemical sciences,"University of Alabama, Huntsville"
79131891,Aeriela,Meter,aeriela.meter@gmail.com,Male,Hospitality management,Clarkson University
66990332,Jan,Turne,jan.turne@gmail.com,Female,Early childhood education,Ohio University
38905684,Carol-Jean,Valoniah,carol-jean.valoniah@gmail.com,Female,Other foreign languages,"Arizona State University, Tempe"
37750739,Elise,Fitzsimmons,elise.fitzsimmons@gmail.com,Male,Engineering mechanics physics and science,University of Alabama
74309428,Myriam,Tremayne,myriam.tremayne@gmail.com,Female,School student counseling,University of Vermont
95706279,Tabbatha,Ventre,tabbatha.ventre@gmail.com,Female,Business economics,Illinois State University
80673690,Ericka,Harl,ericka.harl@gmail.com,Female,Chemistry,"University of California, San Diego"
11170600,Melina,Camden,melina.camden@gmail.com,Male,Studio arts,Western Michigan University
2372381,Penelopa,Oscar,penelopa.oscar@gmail.com,Female,Plant science and agronomy,Cornell University
26131299,Ilse,Blase,ilse.blase@gmail.com,Female,Physiology,Saint Louis University
7463374,Chastity,Burch,chastity.burch@gmail.com,Female,Area ethnic and civilization studies,"California State University, Fresno"
74426588,Mignon,Karna,mignon.karna@gmail.com,Female,Multi-disciplinary or general science,College of William & Mary
30575913,Nyssa,Koehler,nyssa.koehler@gmail.com,Female,Mechanical engineering related technologies,Rensselaer Polytechnic Institute
4821020,Ermengarde,Tristram,ermengarde.tristram@gmail.com,Female,Visual and performing arts,University of Hartford
83118103,Maud,Ralfston,maud.ralfston@gmail.com,Male,Criminology,Benedictine University
41121944,Nannie,Alarise,nannie.alarise@gmail.com,Male,Social science or history teacher education,University of Kansas
91851655,Paule,Aida,paule.aida@gmail.com,Female,Social science or history teacher education,"University of Massachusetts, Amherst"
28694031,Cristabel,Jotham,cristabel.jotham@gmail.com,Male,Mass media,Saint Louis University
70851526,Dianemarie,Vastah,dianemarie.vastah@gmail.com,Male,Transportation sciences and technologies,University of the Pacific
69270627,Patricia,Amadas,patricia.amadas@gmail.com,Female,Agricultural economics,Illinois State University
72885860,Ayn,Sinegold,ayn.sinegold@gmail.com,Male,Marketing and marketing research,Central Michigan University
78646588,Belva,Kare,belva.kare@gmail.com,Male,Mathematics,University of Louisville
4695029,Kathy,Liva,kathy.liva@gmail.com,Female,Applied mathematics,"University of North Carolina, Greensboro"
10388606,Susette,Borrell,susette.borrell@gmail.com,Female,Social science or history teacher education,University of Iowa
25942264,Mallory,Lamoree,mallory.lamoree@gmail.com,Male,Materials science,Northern Illinois University
83431252,Flo,Henebry,flo.henebry@gmail.com,Male,General social sciences,University of Virginia
17703883,Demetris,Baudin,demetris.baudin@gmail.com,Male,Multi/interdisciplinary studies,"University of Texas, Austin"
1082487,Anallese,Clarissa,anallese.clarissa@gmail.com,Male,Studio arts,University of Vermont
15826946,Sidoney,Lauraine,sidoney.lauraine@gmail.com,Female,Computer and information systems,"University of Massachusetts, Boston"
69328934,Sherrie,Bevin,sherrie.bevin@gmail.com,Female,Military technologies,University of Alabama
61815730,Elsie,Moina,elsie.moina@gmail.com,Male,Mining and mineral engineering,Shenandoah University
20866971,Lacie,Gillan,lacie.gillan@gmail.com,Female,Computer and information systems,Georgia Institute of Technology
73383864,Hermione,Si,hermione.si@gmail.com,Female,Mechanical engineering,Stevens Institute of Technology
1183017,Patricia,Maples,patricia.maples@gmail.com,Male,International relations,"University of California, Davis"
59393923,Frieda,Radu,frieda.radu@gmail.com,Female,Animal sciences,University of Denver
48875424,Veda,Zola,veda.zola@gmail.com,Female,Physical and health education teaching,Rice University
48719175,Nerta,Gualtiero,nerta.gualtiero@gmail.com,Female,Ecology,"University of California, Riverside"
19870374,Dagmar,Kannry,dagmar.kannry@gmail.com,Male,Oceanography,"University of Texas, Dallas"
48225833,Mamie,Dielu,mamie.dielu@gmail.com,Female,Engineering technologies,"Pennsylvania State University, University Park"
65822017,Suzette,Susannah,suzette.susannah@gmail.com,Female,Engineering and industrial management,"Louisiana State University, Baton Rouge"
93540307,Merci,Clie,merci.clie@gmail.com,Female,Miscellaneous engineering,Marquette University
37923112,Micheline,Love,micheline.love@gmail.com,Male,Mechanical engineering,"University of North Carolina, Chapel Hill"
89272632,Natka,Glovsky,natka.glovsky@gmail.com,Male,Teacher education: multiple levels,Robert Morris University
92891591,Angela,Ade,angela.ade@gmail.com,Female,Art history and criticism,"University of Alabama, Huntsville"
46104224,Constance,Ellerey,constance.ellerey@gmail.com,Female,Industrial and organizational psychology,Iowa State University
74989136,Celestyna,Fulmer,celestyna.fulmer@gmail.com,Female,Mining and mineral engineering,Emory University
1868984,Peri,Mathilde,peri.mathilde@gmail.com,Female,Physical and health education teaching,"University of California, San Diego"
